"id","tid_not_to_be_used","airline","tag","tweet"
87271,563768628517294080,"JetBlue","lW?u8x48>Tha","@JetBlue I usually _ you guys. But every screen I have has screwed up sound. Only ambient sound works clearly."
87288,563773698071482368,"American","lW?u8x48>Tha","Flight #11 SFO-DFW same seat as I came in :) Start of a 3 leg trip. TY @AmericanAir for the upgrade &amp; look like we will get out b4 bad rain"
87339,563791446743207936,"American","lW?u8x48>Tha","@USAirways @AmericanAir Hour long delay on 5601 b/c you were missing a yellow strip on ur plane. Really? Unprepared much?"
87463,563843366371082240,"United","lW?u8x48>Tha","So basically, @united: if you want an aisle seat, you have to pray your carryon gets on board. And no tvs. What is this, Southwest?"
87491,563854076509958144,"United","lW?u8x48>Tha",".@united 4 hours delayed and @ROCassataMusic needs to get to @PlaylistLive, very uncool! Can not miss the flight!"
87524,563866661326188544,"SouthWest","lW?u8x48>Tha","@SouthwestAir Why is flight 939 from CMH to MDW 5 hours and 25 minutes late???"
87532,563868451144761344,"United","lW?u8x48>Tha","@united .... Still waiting.... My bag arrived at noon today. I was offered a drop off around 12:30am...."
87603,563896007164198912,"American","lW?u8x48>Tha","@USAirways @AmericanAir do you think my PWM to DCA Sunday afternoon flight will be delayed or cancelled due to snowy conditions?"
87692,563964905238192128,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica What does this mean: ""This flight may be delayed or cancelled"" if the flight is still listed as ""on time?"""
87699,563978515737882624,"AlaskaAir","lW?u8x48>Tha","Dear @AlaskaAir I usually love you but you lost my snowboard, jacket, snow pants, and gloves for my two day trip to Park City #TrustLost"
87710,563995863752511488,"VirginAmerica","lW?u8x48>Tha","Yay!!  After long delays at SFO due to wicked weather @VirginAmerica is getting me home to JFK."
87727,564038741355159552,"Delta","lW?u8x48>Tha","W/ ft of snow coming to BOS, can passengers call and change flights before they are canceled Mon? Or do we have to wait? @DeltaAssist"
87766,564076645838245888,"JetBlue","lW?u8x48>Tha","Anyone have @JetBlue miles that they'll never use and wanna get rid of to help a hard-working artist get to a few festivals? #GoodKarma"
87826,564113198065147904,"American","lW?u8x48>Tha","Holy dog shit the inflight broadcast is using a cassette tape on my @AmericanAir flight #backtothefuture"
87879,564152266827911168,"United","lW?u8x48>Tha","@united If yall had more then one non-stop flight from Lax-Dfw on Sats then I would've been seein ya today, but gettin in at 9pm is too late"
87980,564211980571926528,"SouthWest","lW?u8x48>Tha","@averagesupermom That just sucks ... Normally @SouthwestAir is better than that. "
87981,564212763984027648,"United","lW?u8x48>Tha","After four hour delay @united has announced the flight is overweight and need to unload five people. How didn't they figure out earlier?"
87988,564216050490048512,"American","lW?u8x48>Tha","@AmericanAir I have been in third world countries that run their airport more efficiently than MIA.  Tell them to get their shit together."
88030,564241265097986048,"American","lW?u8x48>Tha","@Espngreeny @AngryYankee1 @AmericanAir Hell,  let's face it: most people don't know who you are!"
88032,564243694186811392,"JetBlue","lW?u8x48>Tha","Hi @JetBlue you have cancelled my flight 2070 for tomorrow - I need help rebooking!"
88082,564286936349945856,"Delta","lW?u8x48>Tha","What does @Delta and @DeltaAssist do when you are harassed? They put you and your kids on the back of the plane. http://t.co/DwZLF2e9ZX"
88097,564301689331920896,"JetBlue","lW?u8x48>Tha","@JetBlue after being on hold for just under an hour, I finally got through! The attendant was peppy and extremely helpful. A+ support!! TYSM"
88132,564380514707333120,"JetBlue","lW?u8x48>Tha","Who is in charge of this #tsa mess at @JetBlue jfk? apparently it's no one's ""job."""
88172,564421759005257728,"American","lW?u8x48>Tha","@AmericanAir is &amp; always will be the #WorstAirlineEver, 12hrs later they don't even know where my bag is! Zero help #WorstCustomerService"
88236,564459498388340736,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica My flight tomorrow out of BOS was cancelled, but the 'Change' button online is greyed out. HELP! The phone wait is an hour!!"
88247,564466833005105152,"United","lW?u8x48>Tha","@United our flight from Hayden to Houston is delayed by 4 hours. We had to load and unload and are missing our connecting flight."
88306,564486935419564032,"Delta","lW?u8x48>Tha","Hey, @DeltaAssist ! Help a sister out! Our flights bna-jfk were cancelled. Help us get back to New York, tonight?"
88325,564492523301638144,"VirginAmerica","lW?u8x48>Tha","Never flying @VirginAmerica . Rude workers. Delayed flights. I have a sick child and they wont work with me. I'm sticking to @SouthwestAir"
88441,564524100568096768,"United","lW?u8x48>Tha","@united @UnitedAirlines YOUR NEW MILEAGE PLUS REDEMPTION METHOD SUCKS!!!  American's is better!!!"
88523,564548168889540608,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica  my flight to San Francisco was cancelled today. I can not cancel my itinerary online or reach you by phone"
88621,564581899780505600,"American","lW?u8x48>Tha","Every single trip... @Delta flight delays. If @AmericanAir would status match, I wouldn't hesitate switching! @DeltaAssist #worstairlineever"
88642,564589584336830464,"American","lW?u8x48>Tha","@SarahSpain @AmericanAir get em Sarah they are the worst"
88669,564597121748201472,"SouthWest","lW?u8x48>Tha","Our plane would be delayed  @SouthwestAir"
88681,564598881468436480,"American","lW?u8x48>Tha","That moment when your stewardess is an ass to you when you ask about a connecting flight, then you miss your connecting flight @AmericanAir"
88689,564602212782206976,"JetBlue","lW?u8x48>Tha","@JetBlue truly disappointed to arrive at my destination without my bag and essentials #fail #sucks #bagnevergotontheplane"
88889,564666141428047872,"American","lW?u8x48>Tha","@AmericanAir This must have been a mistake? I didn't tweet with a problem?"
88962,564772646751961088,"United","lW?u8x48>Tha","Unless held against my will, I will never fly with @United ever again. Hands down my worst travel experience ever."
88971,564780998647222272,"SouthWest","lW?u8x48>Tha","Six hour flight to Nashville and the wifi is not working on the plane, why @SouthwestAir why!?!"
89000,564799200211529728,"Delta","lW?u8x48>Tha","@DeltaAssist  very disappointed!  #poorcustomerservice especially for one of your gold medallions.  Conf # HJHIUS"
89008,564801682891374592,"SouthWest","lW?u8x48>Tha","@SouthwestAir stoked your customer service line has holding music so I don't have to keep calling back when your lines are busy...oh wait"
89072,564823150178107392,"United","lW?u8x48>Tha","Hah @united thinks that Belfast City is a 'nearby airport' to Glasgow. I anticipate a slight, wet problem with that plan."
89079,564825283455229952,"American","lW?u8x48>Tha","Hate to say I'm so disappointed with @AmericanAir ...ridiculous mess up with the Heathrow-Miami flights. Glad we booked with #BA in May "
89093,564827822812700672,"United","lW?u8x48>Tha","@united No gate agents to update on delayed flight 641 LAX to HNL..c'mon giys.."
89098,564828589401853952,"JetBlue","lW?u8x48>Tha","Really delayed again ? For what reason this time @jetblue"
89147,564844924991197184,"United","lW?u8x48>Tha","So sad @united from 1k to nothing. So much for my loyalty. Have #unitedmileagepluscard but since company bought ticket had to pay for bag"
89149,564845336100102144,"American","lW?u8x48>Tha","@AmericanAir any updates on aa2919? Waiting on it &amp; has been delayed 4-5 times now"
89181,564860716302467072,"American","lW?u8x48>Tha","@AmericanAir 2.5 hours on hold, stranded in Chicago for 2.5 days...yet they do nothing for me except try to make a 2 hr trip take 16 hrs."
89249,564885889952649216,"AlaskaAir","lW?u8x48>Tha","One of my many complaints about my @AlaskaAir flight this weekend: your streaming content doesn't work on my @surface http://t.co/i3FHEUtPCB"
89268,564894858632900608,"Delta","lW?u8x48>Tha","Captain says unknown delay &amp; giggles ""my bad!"" Don't do that to 200 people in tin can w/o food for hours.Unprofessional @Delta @DeltaAssist"
89290,564903619322183680,"SouthWest","lW?u8x48>Tha","Purchase a seat for my wedding dress or stuff it in the overhead? Southwest Airline is ridiculous. @SouthwestAir http://t.co/wbwEeyT5Bi"
89372,564937181391622144,"SouthWest","lW?u8x48>Tha","@SouthwestAir - time to find a new airline. Third flight in a row that has been delayed."
89406,564953311137509376,"United","lW?u8x48>Tha","@TheKevinDent @AgentTinsley @Xav @united @VirginAmerica hey I've been de icing on the tarmac for the last 3 hours."
89451,564973685392805888,"Delta","lW?u8x48>Tha","@DeltaAssist Is the weather exceptionally bad this year? Are your mechanical issues also exceptionally bad this year? Always delays... Help."
89481,564991465915301888,"SouthWest","lW?u8x48>Tha","Quantum @SouthwestAir flight time changes every time you look at it. Don't blink. Blink and you're late!"
89513,565026274536464384,"AlaskaAir","lW?u8x48>Tha","@alaskaair flight late into Seattle. So close to missing connecting #nohelpfromagents #nohelpfromattendants #lostinseattle #icry"
89552,565126170157387776,"Delta","lW?u8x48>Tha","@thedaveywavey @Delta @DeltaAssist. OHH god that's really sad.. I hope you get everything back.. cause everything important is in the wallet"
89573,565153160830779392,"AlaskaAir","lW?u8x48>Tha","""We're just waiting on a couple more passengers to arrive... And our captain. But I'm sure he'll be here."" _@AlaskaAir flight attendant"
89634,565199678112014336,"JetBlue","lW?u8x48>Tha","Serious shoutout to @JetBlue for massive flexibility in maybe leaving NYC this week. Hell of an airline."
89658,565217742031450112,"United","lW?u8x48>Tha","Traveling with my bike for the first time in May. My ticket: $419. My bike's ""ticket"": $300. WHAT THE HELL, @united? #BuyingHerASeatInstead"
89681,565240086871412736,"Delta","lW?u8x48>Tha","@DeltaAssist had a really bad experience with customer service. Rude employees at Memphis airport."
89712,565258629004427264,"VirginAmerica","lW?u8x48>Tha","Cant wait to catch my @VirginAmerica flight tmrw to #LAX for my 1st @gallifreyone! Now 2 pick #moodlighting on the TARDIS or my flight? Hmm?"
89731,565269902303703040,"AlaskaAir","lW?u8x48>Tha","Hey @AlaskaAir not my fault you didn't make room for the bags - my tiny bag is legal - so maybe be nice?!!"
89793,565316512299638784,"United","lW?u8x48>Tha","@united it is now two weeks later and still no response from anyone this is getting ridiculous since it has has been 3 months! RU serious"
89802,565322153646886912,"SouthWest","lW?u8x48>Tha","@SouthwestAir Trying to get help with a bad customer service experience. :( My company is very loyal and frequent Southwest travelers too :("
89835,565350881303203840,"United","lW?u8x48>Tha","@united here is my Reference # IAH12381P. You have thieves on MTY ground crew. I would have operations look into it. #replacemyipad"
89859,565371150709317632,"Delta","lW?u8x48>Tha","@DeltaAssist I accidentally left something on flight DL173 from Seattle to NYC today. How do I get in contact with lost &amp; found?"
89928,565511284947689472,"JetBlue","lW?u8x48>Tha","Can't wait to meet #Skeeter and his #NutFree cookies on @JetBlue tomorrow morning"
89958,565532666955857920,"American","lW?u8x48>Tha","Can't wait to be spoiled by @AmericanAir on Valentine's Day morning! _"
89989,565545969367134208,"JetBlue","lW?u8x48>Tha","@JetBlue snow tomorrow in #newyorkcity wont necessarily cancel my flight to #austin , right ? #pleasesayno #needthisvacation"
89996,565551085843402752,"United","lW?u8x48>Tha","Had 2 rtns LON-&gt;YVR in 1st for _130 was waiting for @united to take payment. Did this 3 times &amp; site kept crashing.Now the price is up _3800"
90015,565560445784690688,"AlaskaAir","lW?u8x48>Tha","@AlaskaAir delaying the SEA--&gt;SJC flight by 20 minutes to fix the coffee maker. #smartmove"
90138,565619184194056192,"American","lW?u8x48>Tha","@AmericanAir 3 hour delay , unnecessary checked bag , all I need now is missing luggage. #IHateAmericanAirlines #WorstAirlineEver"
90172,565638160752050176,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica I will. Can't not wait. :-)"
90278,565664807115046912,"SouthWest","lW?u8x48>Tha","@airfarewatchdog @hagure @SouthwestAir ridiculous!!"
90279,565665041538908160,"United","lW?u8x48>Tha","@united You guys should do what @KLM did when they had the fare price issue. Customers come first! Let's see what DOT has to say about it."
90304,565670215141588992,"United","lW?u8x48>Tha","Hey @united if you're going to unilaterally cancel tickets, the least you can do is email people"
90333,565678198688866304,"United","lW?u8x48>Tha","So @united must luv bad PR. They mess up publish wrong fare, then cancel tix on all that bought. This will keep story alive longer #badkarma"
90382,565692020669566976,"United","lW?u8x48>Tha","If anyone knows an attorney that wants to file a class action suit against @united for personal property damage -- I will donate my time"
90403,565706194531393536,"United","lW?u8x48>Tha","I am hold with @united for 25+ min service stinks"
90404,565707691793055744,"Delta","lW?u8x48>Tha","@DeltaAssist purchased tickets with miles for 2 under one reservation. Computer will only allow me to cancel both tickets, not just one."
90415,565717209360904192,"Delta","lW?u8x48>Tha","@DeltaAssist my mom is in a wheelchair for over 6hrs. you need to give out hotel rooms if you are making delay any longer"
90443,565735503618519040,"United","lW?u8x48>Tha","@AmericanAir never fails to remind me why I always fly @united #strandedinDTX"
90444,565736587263483904,"American","lW?u8x48>Tha","@AmericanAir Uhh, no.  Last time I was on a flight with a curry dish, I was on the verge of vomiting from the intense smell."
90489,565784440350470144,"American","lW?u8x48>Tha","@terrellowens @AmericanAir @SouthwestAir @Delta maybe Donovan McNabb threw up on one of there flights and that made them screw ex nflers"
90498,565794760867471360,"United","lW?u8x48>Tha","@united after ur Danish glitch yest, tkts r cancelled. I paid w a Danish cc. No apologies in the cancellation email. Unacceptable &amp; bad pr."
90503,565799345094922240,"United","lW?u8x48>Tha","@united I am appalled that you would treat customers this way.  You will lost thousands of customers if you don't reverse your position"
90527,565824325630980096,"United","lW?u8x48>Tha","@united Very disappointing in regards to cancelling flights - not even an apology for the inconvenience caused by your own problem!"
90582,565874150469029888,"United","lW?u8x48>Tha","""Airline Service Complaints Soar to 13-Year High"" by @elliottdotorg on @LinkedIn https://t.co/Tl4Hny56F0 @united take some pointers"
90657,565906091205087232,"United","lW?u8x48>Tha","@JessicaChasmar Another reason I will not fly @united. The worst airline in the skies."
90661,565907967430901760,"Delta","lW?u8x48>Tha","Mardi Gras is now delayed. #ouch #deltaflight @DeltaAssist"
90673,565914628098899968,"United","lW?u8x48>Tha","@united Very disappointed in United's customer service and policies.  I expect a resolution and some accommodation from this company."
90731,565940238066155520,"United","lW?u8x48>Tha","@united your customer service sucks.. I'm done with our 15yr relationship http://t.co/bWv9ruia21"
90774,565964607097810944,"American","lW?u8x48>Tha","@AmericanAir must get out of Logan before Sunday. flight for Sunday AM sure to be cancelled. Agent told me all Sat flights are booked. HELP."
90827,565989787203817472,"United","lW?u8x48>Tha","@united flight 251 landed early but is delayed for 3 hours why? First I'm hearing of is at gate? What's the actual update?"
90850,565996479928860672,"American","lW?u8x48>Tha","Fuel line issue on crappy old @USAirways plane flt 1791 so stuck in limbo. No wonder this place got bought out by @AmericanAir"
90862,566002061058134016,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica so far so awesome!  Got the opportunity to volunteer carry-ons to go underneath the plane. Less stress on full flight. #dig"
90936,566030972932866048,"American","lW?u8x48>Tha","Second time on @AmericanAir  2345 on a Thursday in last 3  weeks.  Gogo so slow,  can't even connect to gogo chat support again.  Plz fix."
90949,566035177504141312,"SouthWest","lW?u8x48>Tha","Bought a movie on @SouthwestAir  and the movie won't play on the onboard player app?!? Never again. Wifi is slowest ever. Smh"
90982,566053570014113792,"United","lW?u8x48>Tha","And... Luggage lost.... And no one can help because ""our system is down"" @united"
90983,566053636275314688,"AlaskaAir","lW?u8x48>Tha","Just booked my flight to SEA in April. Stoked @AlaskaAir had cheap flights! Can't wait!!!"
91002,566062365670903808,"American","lW?u8x48>Tha","@AngelaMaiers @AmericanAir terrible. smh."
91012,566065770187091968,"United","lW?u8x48>Tha","Never flying @united again. They ruined my trip twice in 1 week. How is it possible that they are still in business with such terrible #ux."
91019,566068280469630976,"American","lW?u8x48>Tha","last 75 @AmericanAir 5 delays. Last 2 @united flights 1 delay. I think this is why I never fly @united #FML"
91084,566104682901164032,"Delta","lW?u8x48>Tha","@MatthewSantoro @Delta @DeltaAssist im a big fan of urs and its sad to see other people get mad at u when all ur doiong is trying to live"
91096,566115786872217600,"Delta","lW?u8x48>Tha","@MatthewSantoro @Delta @DeltaAssist oooohhhhhhhhhhh don't mess with Canadians"
91109,566130652815179776,"United","lW?u8x48>Tha","@united Angry at how United cancelled my award flight without any notice. It's now unavailable for rebooking the same flight. #UnitedFail"
91194,566240170614460416,"JetBlue","lW?u8x48>Tha","Thank you @JetBlue finally flights from Daytona to New York!!!  Can't wait for feb 2016!!!   #jetblue #daytona"
91250,566267691007082496,"United","lW?u8x48>Tha","@united really a broken tray table delays  a flight from taking off!! What the F!!!"
91252,566268147989479424,"American","lW?u8x48>Tha","Flight delayed in Des Moines and there are literally no @AmericanAir personnel anywhere in the terminal. Chance of making connection: low."
91254,566268937810108416,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica had a terrible time moving my flight. Neila agent had no idea. First class that I had booked bos-vegas. Yes, Then said no go?"
91269,566274479282597888,"United","lW?u8x48>Tha","@united the temp problem was with the whole terminal, not only the lounge"
91316,566295238126632960,"Delta","lW?u8x48>Tha","_@JakeFoushee: been on hold with @DeltaAssist for the longest time, cmon now_   pulling a Hayes Grier move rn man"
91331,566302091334127616,"United","lW?u8x48>Tha","Oh @United, I'd be flying with you to NY had you not illegally canceled my ticket. #UnitedFail http://t.co/lo8mdZWVPZ"
91470,566359566041219072,"American","lW?u8x48>Tha","@AmericanAir My flight from ATL (AA232) is delayed and I'm worried about my connection at DFW to ABQ (AA2388), WHAT DO I DO!?!?"
91539,566385027496169472,"United","lW?u8x48>Tha","@united is the worst airline I've ever flown. Every time there's a prob.  Staff is terrible both on the ground and in the air. #NeverAgain"
91540,566386632438591488,"American","lW?u8x48>Tha","@AmericanAir I've heard the lamest excuse for a $6000 refund. #worstserviceever"
91577,566400883483627520,"VirginAmerica","lW?u8x48>Tha","Overheard at the airport: ""We do not want to leave without you (but we're totally about to)."" @VirginAmerica #sassy"
91580,566402756093542400,"United","lW?u8x48>Tha","@united should honestly be ashamed charging for a first class seat on a CRJ700. No bathroom.No tv.No outlets. It's fucking Calcutta up here."
91583,566404095482003456,"American","lW?u8x48>Tha","WORST CUSTOMER SERVICE @AmericanAir!!! Your representative was BEYOND rude &amp; hung up on me when I asked him to transfer me to someone else!"
91675,566442258862333952,"American","lW?u8x48>Tha","@AmericanAir I'm still on the tarmac at DFW by C terminal &amp; might miss my next flight #2270 to MSY from A terminal. What do I do?"
91692,566449963547492352,"JetBlue","lW?u8x48>Tha","@JetBlue got a flight out of BOS at 5pm with non-ref hotel in CA... Should I gamble and skip the drive to BOS? Hear 90% chance of cancel"
91723,566461816986165248,"JetBlue","lW?u8x48>Tha","@diepthought @JetBlue I hate when they auto-rebook! They know NOW they can't fly you out? Grrr"
91728,566465598872223744,"JetBlue","lW?u8x48>Tha","Moms flight back to NYC got cancelled. 20 mins on hold with @JetBlue and counting..."
91734,566471010615300096,"JetBlue","lW?u8x48>Tha","@JetBlue booked a trip for my mom-in-law using my credit card &amp; email, and had to cancel. How do I move the credit to my True Blue acct?"
91788,566572486566117376,"United","lW?u8x48>Tha","@hungarianhc @united I was in Dulles not Dallas. The food was crackers, cheese, carrots, party mix. Like a bad college party."
91814,566592454984359936,"JetBlue","lW?u8x48>Tha","No TV on @JetBlue 1567 Bummer. #technicaldifficulties"
91868,566625129430409216,"American","lW?u8x48>Tha","@AirlineFlyer @AmericanAir you never know where you might need to divert :-)"
91880,566630489738727424,"Delta","lW?u8x48>Tha","You must be ashamed of yourselves! This shouldn't be the solution! @Delta @DeltaAssist http://t.co/PWC2JbW1bJ"
91915,566641328163811328,"SouthWest","lW?u8x48>Tha",".@SouthwestAir now splitting up family's with pre-board policy on flight 3274, disappointed, but almost home"
91925,566646716624273408,"American","lW?u8x48>Tha","@AmericanAir Can I have two hours of my life back How can you miss a connection on a flight that you've offered #unimpre"
91960,566659592768479232,"American","lW?u8x48>Tha","@SouthwestAir I'd rather take @AmericanAir ....they actually have an honor system with their lost and found! ##WorseServiceEver"
92029,566694546336387072,"United","lW?u8x48>Tha","@united as told I've dm'd you and still waiting for a response."
92047,566699254262284288,"SouthWest","lW?u8x48>Tha","Any of my friends ever had a negative experience flying @SouthwestAir's Wanna Get Away option? I__ve never flown #Southwest before."
92066,566705242285539328,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica Hey team. Feeling frustrated w/ recent experience and wondering if you can help? Snow in boston bumped my ticket by $1,500"
92085,566712262937677824,"Delta","lW?u8x48>Tha","@DeltaAssist what should I hang up after being on hold for 65 minutes and call a different number???"
92095,566715551389454336,"Delta","lW?u8x48>Tha","Horrible customer service by @Delta @DeltaAssist !! They unilaterally cancel business class flights and refuse to accommodate changes!"
92121,566726949532606464,"SouthWest","lW?u8x48>Tha","@HPbasketball @WillHarahan @SouthwestAir @comcastcares Damn, that's brutal. Sorry man."
92185,566751260540297216,"United","lW?u8x48>Tha","@united how did I get stuck with boarding group 5 I usually get boarding group 2"
92210,566757595533561856,"SouthWest","lW?u8x48>Tha","@SouthwestAir parent's flight got cancelled for tomorrow. LGA to HOU. confirmation 8RXXSB. what can we do?"
92256,566779047343321088,"Delta","lW?u8x48>Tha","@DeltaAssist Please assist flight was cancelled and delta has still not re-booked"
92291,566798123218272256,"American","lW?u8x48>Tha","U know how I know @AmericanAir is the worst? Flight is cnled and I'm stuck. PLUS THEIR PLANE IS MADE WITH FAKE LEGOS! http://t.co/hKqrkHWiZk"
92350,566830098465058816,"Delta","lW?u8x48>Tha","@DeltaAssist waiting forever on the phone to make a skymiles reservation. website not working despite available flights. HELP!"
92424,566932477923831808,"American","lW?u8x48>Tha","Anxiously awaiting @AmericanAir flight to warmer weather from @USAirways club. http://t.co/mkDSAjMJpG"
92457,566953539122253824,"Delta","lW?u8x48>Tha","@DeltaAssist this is ridiculous. I've been waiting since last night for a response to my DM. Are you ignoring it on purpose?"
92468,566957242579451904,"SouthWest","lW?u8x48>Tha","@SouthwestAir Flight canx, been on hold for last 30 min. Just 1 quest? Is my flt auto rebooked to next avail, or do I need to rebook online?"
92492,566965827996778496,"United","lW?u8x48>Tha","Pilot says delayed waiting for fuel. Who's lying @united http://t.co/vUhB4xnaVN"
92513,566971212807413760,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica Our flight got cancelled and we are having trouble changing it online. Any advice?"
92584,566997866393387008,"Delta","lW?u8x48>Tha","@DeltaAssist  on hold almost an hour...need to change my sons flight back to college due to High winds.. Advice??"
92602,567003395811467264,"SouthWest","lW?u8x48>Tha","@SouthwestAir how do i rebook my cancelled flight?  Help!"
92668,567025764043096064,"SouthWest","lW?u8x48>Tha","Waiting on hold for over an hour is a bit excessive @SouthwestAir http://t.co/tZw1tE26ww"
92709,567038180575031296,"American","lW?u8x48>Tha","@americanair account must be operated by a bot, much like their airline.  Very glad I've switched almost all my flights to @SouthwestAir"
92767,567051594370678784,"SouthWest","lW?u8x48>Tha","@SouthwestAir our flight from Laguardia to BNA at 5:55 is cancelled. What can we do?"
92840,567074092965457920,"SouthWest","lW?u8x48>Tha","@SouthwestAir On hold 3+ hours by phone and have not had luck online trying to rebook first leg of cancelled flight.  What should we do?"
92856,567078350938976256,"American","lW?u8x48>Tha","@AmericanAir hi my friend is supposed to be on aa106 which has been cancelled can you tell me why the flights been cancelled please?"
92898,567092882700386304,"SouthWest","lW?u8x48>Tha","_@markfidelman @SouthwestAir what makes the pose illegal?"
92909,567098237098930176,"SouthWest","lW?u8x48>Tha","@SouthwestAir wait, I feel bad now. I'm sure you're doing what you can"
92979,567124120165703680,"American","lW?u8x48>Tha","@AmericanAir where's my luggage,almost 20 hrs later.  The # on your lost luggage form is incorrect! Recorded message gives another wrong#"
92981,567124365431435264,"Delta","lW?u8x48>Tha","@DeltaAssist is the 2/16 6am DL 1540 out of OKC cancelled? It's saying on time on will rogers airport website"
93046,567145360947437568,"American","lW?u8x48>Tha","@AmericanAir This wasn't because of weather. Where is official online complaint form?"
93126,567185198622576640,"American","lW?u8x48>Tha","@AmericanAir I've been waiting for my vouchers since nov/14th/2014;  three months  later...I got nothing yet."
93194,567266090749681664,"United","lW?u8x48>Tha","@united @Dulles_Airport worst airline experience ever"
93200,567276353599582208,"United","lW?u8x48>Tha","@United asking me to pay cancelled tickets at the correct price. It's like me asking them to refund me at the correct price... #UnitedFail"
93211,567283284200398848,"United","lW?u8x48>Tha","@united Hello. The UA 3405 (10.14 AM SYR to IAD)  was cancelled. In what flight I will travel now? I need the information urgently."
93231,567297885457244160,"Delta","lW?u8x48>Tha","@Delta: where employees can show up to work late and turn 2 hrs early into pushing it with no checked bags #serviceDAL @DeltaAssist"
93248,567307122086793216,"United","lW?u8x48>Tha","@united Nope!  Already missed it! #badservice"
93335,567341155055333376,"JetBlue","lW?u8x48>Tha","The worst @JetBlue experience I've had in years. 2+ hour delay &amp; counting leaving #JFK &gt; #AUS bc 1 crew member is still in #BOS? Not cool."
93401,567355694609735680,"American","lW?u8x48>Tha","@AmericanAir Third plane in one weekend that's been delayed, broken bags and items, and terrible customer service. Seriously #getitogether"
93407,567357340572483584,"SouthWest","lW?u8x48>Tha","On hold for half an hour with @SouthwestAir so far. I'll say this much--you folks really need some better ""hold music."" Maybe ""Uptown Funk""?"
93436,567363685933649920,"SouthWest","lW?u8x48>Tha","@SouthwestAir can you help my fianc? Work needs him in Houston in AM. Trying to change flight to avoid storm. Been on hold all morning!"
93441,567364692881186816,"SouthWest","lW?u8x48>Tha","@SouthwestAir over 30 minute on hold and no answer yet.  I waited 45 minutes earlier but had to give up. #badservice http://t.co/kw8ffZE4uR"
93506,567378448025657344,"SouthWest","lW?u8x48>Tha","@mscaterinalopez @SouthwestAir that's awful _"
93523,567381577752383488,"American","lW?u8x48>Tha","@AmericanAir flight keeps getting delayed. I wonder how many times I'll have to reschedule my connecting flight lol"
93541,567386238819532800,"SouthWest","lW?u8x48>Tha","@SouthwestAir Having trouble redeeming #ResidualTravelFunds, been on #hold for 1 hour.Can anyone #Help me figure this out? #ShowmesomeLUV"
93567,567391789582004224,"United","lW?u8x48>Tha","@united I have never been more unhappy with a company's ability to serve customers. Working with you is the worst! #Infuriated"
93643,567405533188345856,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica over an hour call waiting time? I just want to change my flight...."
93718,567419644387295232,"JetBlue","lW?u8x48>Tha","@JetBlue why when I check flight status it says no flight avail when I know my child isona plane from Bos to FT Lauderdale this afternoon?"
93798,567440489126060032,"American","lW?u8x48>Tha","I get it @AmericanAir my flight is delayed. I don't really need 37 robo calls. That's not an exaggeration."
93806,567441711698178048,"United","lW?u8x48>Tha","@united It was 1691. And it was a very poor experience."
93832,567450461205450752,"JetBlue","lW?u8x48>Tha","@kmskala @HarvardBiz Or worse, consumers choosing a brand as a lesser of 2 evils. See: @TWC, @FedEx and @JetBlue (JB was except pre changes)"
93882,567461373659983872,"Delta","lW?u8x48>Tha","@DeltaAssist. Wife&amp;kids were on 1.30 DL2303.cancelled at 4pm. DL couldn't rebook today. Rebooked tomorrow promised bags now 6pm.bags missing"
93967,567482613376352256,"American","lW?u8x48>Tha","@YouknowRilynn @USAirways @AmericanAir can you claim for damages"
93983,567485069389209600,"United","lW?u8x48>Tha","@AmericanAir @USAirways @JetBlue @SouthwestAir @united @Expedia @priceline @Delta @Virgin @AirCanada Is 2.5 hour waiting for a call normal?"
94019,567496906943627264,"United","lW?u8x48>Tha","@united I've contacted ur refund department by fax and online form. Been waiting more than a month. Do u just dislike ur repeat customers?"
94053,567506049201344512,"Delta","lW?u8x48>Tha","Worst experience ever with @DeltaAssist  first class! So disappointed. Expensive, and not First class at all!!!"
94085,567513207494160384,"Delta","lW?u8x48>Tha","I've been on a plane for four hours. The last two have been spent ""waiting on a gate"".  This is trash @DeltaAssist"
94107,567518497451016192,"United","lW?u8x48>Tha","@united we've been waiting for an hour and there is no one at the counter yet! @AeropuertoUIO http://t.co/TrkbOB4mVP"
94182,567541400346963968,"VirginAmerica","lW?u8x48>Tha","Wait wait wait...is the little boy in the @VirginAmerica saftey video the youngest kid on Black-ish!?!?!"
94230,567563179891249152,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica If I cancelled a booking within an hour of booking, How long does it take for it to be refunded back to my credit card?"
94322,567653429401501696,"SouthWest","lW?u8x48>Tha","@SouthwestAir flight canceled, two hours on hold and then a hang up?#readytoscream"
94351,567665078196248576,"SouthWest","lW?u8x48>Tha","Trying to rebook after a cancelled flight any help @SouthwestAir?"
